run_id,created_at_utc,experiment_key,experiment_version,test_dataset,symbol,interval,model_name,profile,seed,n_train_datasets,train_datasets_json,n_train_rows,n_test_rows,cv_splits,cv_best_roc_auc,cv_best_accuracy,test_roc_auc,test_accuracy,best_params_json,threshold_long,threshold_short,commission,slippage,total_return_pct,buy_hold_return_pct,excess_return_pct,sharpe,max_drawdown_pct,annualized_return_pct,num_trades,signal_coverage,feature_columns_json,model_path,metadata_path,candle_path,summary_path
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T08:48:34.668469+00:00,f4ace4b0e8fd5b1d14b9b125,loo_ml_v1,ETH-USD_1d,ETH-USD,1d,logistic,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6366095033141439,0.5998933333333333,0.5095781320017925,0.5064,"{""clf__C"": 0.01}",0.55,0.45,0.001,0.0,-75.0240953205473,91.45669128009584,-166.48078660064314,-0.5420886341893939,82.68812754632123,-33.30762266979276,290,0.6024,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d\logistic\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d\logistic\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d_logistic.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T08:49:36.552130+00:00,2f3747dec90764f11b3e2e1f,loo_ml_v1,ETH-USD_1d,ETH-USD,1d,random_forest,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6484571763717618,0.6103999999999999,0.5297714614941426,0.5208,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",0.55,0.45,0.001,0.0,111.75947787233973,91.45669128009584,20.30278659224389,0.7539558819933353,49.10813516062971,24.49333877012412,222,0.3472,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d\random_forest\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d\random_forest\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d_random_forest.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T08:58:31.287115+00:00,cacc1764ba6bbb18cf6101d6,loo_ml_v1,ETH-USD_1d,ETH-USD,1d,gradient_boosting,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.651128288027994,0.6095733333333333,0.5309493630369375,0.524,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 100, ""subsample"": 0.7}",0.55,0.45,0.001,0.0,-61.49712918067058,91.45669128009584,-152.95382046076642,-0.3086484955129519,78.07136081667012,-24.32298581460942,268,0.584,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d\gradient_boosting\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d\gradient_boosting\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\ETH-USD_1d_gradient_boosting.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T08:58:31.645948+00:00,27c40980407b3b6e51f85d09,loo_ml_v1,EURUSD=X_1d,EURUSD=X,1d,logistic,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6061343684502816,0.57072,0.8679602035999426,0.7928,"{""clf__C"": 0.01}",0.55,0.45,0.001,0.0,-58.27890641715201,-1.3532646659383252,-56.92564175121368,-3.139516368927656,59.53122776570694,-22.528162005112385,246,0.7248,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d\logistic\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d\logistic\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d_logistic.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T08:59:39.496535+00:00,a79d74617e98745a67e0e5ce,loo_ml_v1,EURUSD=X_1d,EURUSD=X,1d,random_forest,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6268259379926631,0.58336,0.8475540299242659,0.7904,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 500}",0.55,0.45,0.001,0.0,-68.65289588349684,-1.3532646659383252,-67.29963121755851,-3.8058406230985,69.53804202428306,-28.732807834117267,94,0.9048,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d\random_forest\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d\random_forest\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d_random_forest.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:09:25.590325+00:00,d46bb6328d0bf48da2b5f047,loo_ml_v1,EURUSD=X_1d,EURUSD=X,1d,gradient_boosting,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6250611851438695,0.5822666666666667,0.8567924799376067,0.7888,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 700, ""subsample"": 0.7}",0.55,0.45,0.001,0.0,-67.46110123001127,-1.3532646659383252,-66.10783656407294,-3.6889475651002908,68.37989999893892,-27.952049301680727,105,0.8968,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d\gradient_boosting\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d\gradient_boosting\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\EURUSD=X_1d_gradient_boosting.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:09:25.966650+00:00,0b48b128321b184103d02122,loo_ml_v1,GBPUSD=X_1d,GBPUSD=X,1d,logistic,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6045116795818495,0.5704266666666666,0.8849565678210178,0.8144,"{""clf__C"": 0.01}",0.55,0.45,0.001,0.0,-65.35861405750103,-2.6831038914166383,-62.67551016608439,-3.5539895234409276,66.57053151844235,-26.622685083239695,242,0.7432,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d\logistic\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d\logistic\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d_logistic.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:10:29.390016+00:00,ca9e5a085475cf2b966b6bd3,loo_ml_v1,GBPUSD=X_1d,GBPUSD=X,1d,random_forest,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6249939000405798,0.5797333333333333,0.8704714945124152,0.8,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 500}",0.55,0.45,0.001,0.0,-66.59042764216242,-2.6831038914166383,-63.90732375074579,-3.3379070107802997,67.84198703702376,-27.39436840754732,86,0.9056,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d\random_forest\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d\random_forest\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d_random_forest.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:19:44.564485+00:00,2cf4e551a807156be5eb9a69,loo_ml_v1,GBPUSD=X_1d,GBPUSD=X,1d,gradient_boosting,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6240155602552556,0.5845866666666666,0.8765005414621783,0.8008,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 300, ""subsample"": 0.7}",0.55,0.45,0.001,0.0,-63.061312658274545,-2.6831038914166383,-60.37820876685791,-2.9996272217338706,64.44507658919888,-25.233924355001957,91,0.9072,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d\gradient_boosting\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d\gradient_boosting\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GBPUSD=X_1d_gradient_boosting.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:19:44.953904+00:00,b3c26127aab99928f7a15954,loo_ml_v1,GLD_1d,GLD,1d,logistic,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6358032758973373,0.5937066666666667,0.4890376676986584,0.4912,"{""clf__C"": 0.01}",0.55,0.45,0.001,0.0,-36.026640128522814,165.64715851582386,-201.67379864434668,-0.6617774349700065,47.57569248138444,-12.2288568298766,236,0.7592,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d\logistic\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d\logistic\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d_logistic.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:20:49.758637+00:00,5a86b7216791e39f5bf2c701,loo_ml_v1,GLD_1d,GLD,1d,random_forest,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6618083540981948,0.6017866666666667,0.4805572755417957,0.492,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 500}",0.55,0.45,0.001,0.0,-34.9796058559149,165.64715851582386,-200.62676437173877,-0.8147364423240726,44.29099204756467,-11.811799146745749,193,0.5512,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d\random_forest\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d\random_forest\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d_random_forest.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:30:41.253060+00:00,05d5804e241ab80c39a6f624,loo_ml_v1,GLD_1d,GLD,1d,gradient_boosting,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GOOGL_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.661950659115986,0.6006933333333333,0.4782843137254902,0.4896,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 700, ""subsample"": 0.7}",0.55,0.45,0.001,0.0,-31.220643525561265,165.64715851582386,-196.86780204138512,-0.678865844639389,46.14121004574292,-10.352585734033848,227,0.5592,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d\gradient_boosting\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d\gradient_boosting\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GLD_1d_gradient_boosting.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:30:41.621615+00:00,095c01397685e88d17f51d5d,loo_ml_v1,GOOGL_1d,GOOGL,1d,logistic,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6343002276790362,0.5918933333333334,0.5028146304206387,0.4984,"{""clf__C"": 0.01}",0.55,0.45,0.001,0.0,-33.47751548899141,196.99847398699876,-230.47598947599016,-0.22855947942073085,63.552899515707374,-11.221706931385157,269,0.6864,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d\logistic\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d\logistic\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d_logistic.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:31:44.149571+00:00,4285456f99fea231d3477f3b,loo_ml_v1,GOOGL_1d,GOOGL,1d,random_forest,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6565538849063135,0.5969866666666667,0.5280190093632429,0.5264,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 200}",0.55,0.45,0.001,0.0,17.804567150189186,196.99847398699876,-179.19390683680956,0.37580328217019304,16.190672853373744,4.900930698213424,154,0.18,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d\random_forest\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d\random_forest\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d_random_forest.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:41:28.756815+00:00,29ab08856d94dac05e4c2e93,loo_ml_v1,GOOGL_1d,GOOGL,1d,gradient_boosting,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""JPM_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.6575090794185329,0.5999733333333334,0.5242721692327078,0.5288,"{""learning_rate"": 0.01, ""max_depth"": 4, ""n_estimators"": 700, ""subsample"": 0.7}",0.55,0.45,0.001,0.0,10.0688517225344,196.99847398699876,-186.92962226446437,0.24708095167965705,24.223192056899002,2.840934711256171,199,0.2344,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d\gradient_boosting\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d\gradient_boosting\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\GOOGL_1d_gradient_boosting.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225,2026-04-21T09:41:29.147379+00:00,21d6d13aea87344e1cbc268c,loo_ml_v1,JPM_1d,JPM,1d,logistic,standard,42,14,"[""AAPL_1d"", ""AMZN_1d"", ""AUDUSD=X_1d"", ""BTC-USD_1d"", ""ETH-USD_1d"", ""EURUSD=X_1d"", ""GBPUSD=X_1d"", ""GLD_1d"", ""GOOGL_1d"", ""JPYUSD=X_1d"", ""MSFT_1d"", ""USO_1d"", ""^DJI_1d"", ""^GSPC_1d""]",17500,1250,5,0.635009871913798,0.5933066666666666,0.49415342343107216,0.4872,"{""clf__C"": 0.01}",0.55,0.45,0.001,0.0,-57.62585934229657,137.80719150122817,-195.43305084352474,-0.9115150249073214,66.14853637561636,-22.176015230396352,252,0.7136,"[""ret_1"", ""ret_3"", ""ret_5"", ""ret_10"", ""close_ma20_ratio"", ""close_ma50_ratio"", ""ma20_slope"", ""ma50_slope"", ""rolling_std_10"", ""atr_close"", ""rsi_14"", ""roc_10"", ""intrabar_pos"", ""breakout_dist_20""]",models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\JPM_1d\logistic\model.joblib,models\ml_registry\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\JPM_1d\logistic\metadata.json,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\JPM_1d_logistic.csv,analysis\results\ml\ml_20260421T080643Z_models-gradient_boosting-logistic-random_forest_seed-42_a8f28225\summary.csv
